#T	β	c		e		chi		s
0.030303	33	0.00097288	-1.37732	0.989386	-0.377739
0.0302115	33.1	0.000978045	-1.37732	0.992384	-0.377739
0.0301205	33.2	0.000983231	-1.37732	0.995383	-0.377739
0.03003	33.3	0.000988438	-1.37732	0.998381	-0.377739
0.0299401	33.4	0.000993665	-1.37732	1.00138	-0.377739
0.0298507	33.5	0.000998911	-1.37732	1.00438	-0.377739
0.0297619	33.6	0.00100418	-1.37732	1.00738	-0.377739
0.0296736	33.7	0.00100946	-1.37732	1.01037	-0.377739
0.0295858	33.8	0.00101477	-1.37732	1.01337	-0.377739
0.0294985	33.9	0.00102009	-1.37732	1.01637	-0.377739
0.0294118	34	0.00102543	-1.37732	1.01937	-0.377739
0.0293255	34.1	0.00103079	-1.37732	1.02237	-0.377739
0.0292398	34.2	0.00103617	-1.37732	1.02537	-0.377739
0.0291545	34.3	0.00104156	-1.37732	1.02837	-0.377739
0.0290698	34.4	0.00104698	-1.37732	1.03136	-0.377739
0.0289855	34.5	0.00105241	-1.37732	1.03436	-0.377739
0.0289017	34.6	0.00105786	-1.37732	1.03736	-0.377739
0.0288184	34.7	0.00106333	-1.37732	1.04036	-0.377739
0.0287356	34.8	0.00106881	-1.37732	1.04336	-0.377739
0.0286533	34.9	0.00107431	-1.37732	1.04636	-0.377739
0.0285714	35	0.00107982	-1.37732	1.04935	-0.377739
0.02849	35.1	0.00108535	-1.37732	1.05235	-0.377739
0.0284091	35.2	0.00109089	-1.37732	1.05535	-0.377739
0.0283286	35.3	0.00109645	-1.37732	1.05835	-0.377739
0.0282486	35.4	0.00110203	-1.37732	1.06135	-0.377739
0.028169	35.5	0.00110762	-1.37732	1.06435	-0.377739
0.0280899	35.6	0.00111322	-1.37732	1.06735	-0.377739
0.0280112	35.7	0.00111884	-1.37732	1.07034	-0.377739
0.027933	35.8	0.00112447	-1.37732	1.07334	-0.377739
0.0278552	35.9	0.00113012	-1.37732	1.07634	-0.377739
0.0277778	36	0.00113578	-1.37732	1.07934	-0.377739
0.0277008	36.1	0.00114146	-1.37732	1.08234	-0.377739
0.0276243	36.2	0.00114714	-1.37732	1.08534	-0.377739
