#T	β	c	e	chiz	chic	s
0.0315457	31.7	0.0219937	-0.690915	0.116976	0.0995931	0.019485
0.0314465	31.8	0.02193	-0.690917	0.116947	0.0995045	0.0194159
0.031348	31.9	0.0218669	-0.690919	0.116917	0.0994158	0.0193472
0.03125	32	0.0218042	-0.690921	0.116887	0.099327	0.0192789
0.0311526	32.1	0.0217421	-0.690923	0.116857	0.0992381	0.019211
0.0310559	32.2	0.0216804	-0.690925	0.116825	0.099149	0.0191435
0.0309598	32.3	0.0216192	-0.690928	0.116794	0.0990599	0.0190764
0.0308642	32.4	0.0215584	-0.69093	0.116761	0.0989706	0.0190097
0.0307692	32.5	0.0214982	-0.690932	0.116729	0.0988812	0.0189433
0.0306748	32.6	0.0214384	-0.690934	0.116695	0.0987917	0.0188774
0.030581	32.7	0.0213791	-0.690936	0.116662	0.0987021	0.0188119
0.0304878	32.8	0.0213202	-0.690938	0.116627	0.0986123	0.0187467
0.0303951	32.9	0.0212618	-0.69094	0.116593	0.0985225	0.018682
0.030303	33	0.0212039	-0.690942	0.116557	0.0984325	0.0186176
0.0302115	33.1	0.0211464	-0.690944	0.116521	0.0983424	0.0185535
0.0301205	33.2	0.0210893	-0.690945	0.116485	0.0982521	0.0184899
0.03003	33.3	0.0210327	-0.690947	0.116448	0.0981617	0.0184266
0.0299401	33.4	0.0209766	-0.690949	0.116411	0.0980713	0.0183636
0.0298507	33.5	0.0209208	-0.690951	0.116372	0.0979806	0.018301
0.0297619	33.6	0.0208655	-0.690953	0.116334	0.0978899	0.0182388
0.0296736	33.7	0.0208107	-0.690955	0.116295	0.097799	0.0181769
0.0295858	33.8	0.0207562	-0.690957	0.116255	0.097708	0.0181154
0.0294985	33.9	0.0207022	-0.690958	0.116215	0.0976168	0.0180542
0.0294118	34	0.0206486	-0.69096	0.116174	0.0975256	0.0179933
0.0293255	34.1	0.0205954	-0.690962	0.116133	0.0974342	0.0179328
0.0292398	34.2	0.0205426	-0.690964	0.116091	0.0973426	0.0178726
0.0291545	34.3	0.0204903	-0.690966	0.116049	0.0972509	0.0178128
0.0290698	34.4	0.0204383	-0.690967	0.116006	0.0971591	0.0177533
0.0289855	34.5	0.0203867	-0.690969	0.115962	0.0970672	0.0176941
0.0289017	34.6	0.0203356	-0.690971	0.115918	0.0969751	0.0176352
0.0288184	34.7	0.0202848	-0.690972	0.115873	0.0968828	0.0175766
0.0287356	34.8	0.0202345	-0.690974	0.115828	0.0967904	0.0175184
0.0286533	34.9	0.0201845	-0.690976	0.115782	0.0966979	0.0174604
0.0285714	35	0.0201349	-0.690977	0.115736	0.0966052	0.0174028
0.02849	35.1	0.0200857	-0.690979	0.115689	0.0965124	0.0173455
0.0284091	35.2	0.0200369	-0.690981	0.115642	0.0964195	0.0172885
0.0283286	35.3	0.0199884	-0.690982	0.115594	0.0963264	0.0172317
0.0282486	35.4	0.0199404	-0.690984	0.115545	0.0962331	0.0171753
0.028169	35.5	0.0198927	-0.690985	0.115496	0.0961397	0.0171192
0.0280899	35.6	0.0198453	-0.690987	0.115446	0.0960462	0.0170634
0.0280112	35.7	0.0197984	-0.690989	0.115396	0.0959525	0.0170078
